"4698","6.4667","0"
"2622","15.8667","0"
"2851","502.0833","0"
"5325","166.5000","0"
"2377","61.9167","0"
"6643","541.9833","0"
"1544","26.7000","0"
"4685","6.2833","0"
"7100","117.2500","0"
"32237","449.7333","0"
"10131","55.7667","0"
"7548","3.9833","0"
"6589","443.7667","0"
"3221","93.6333","0"
"9598","457.3833","0"
"778","201.6000","0"
"6643","541.9833","0"
"13169","2.0167","0"
"2437","72.2167","0"
"7100","117.2500","0"
"19178","27.1667","0"
"10131","55.7667","0"
"16632","862.4167","0"
"7724","24.1000","0"
"2495","0.1833","0"
"6871","14.2333","0"
"2303","19.0833","0"
"3712","47.8500","0"
"9598","457.3833","0"
"9387","13.4333","0"
"27832","5.9000","0"
"7334","153.0000","0"
"10002","62.3167","0"
"8183","40.3167","0"
"10393","709.2667","0"
"26949","3.2000","0"
"3016","24.1667","0"
"4837","408.7500","0"
"9952","23.7333","0"
"3860","266.4500","0"
"6643","541.9833","0"
"25211","765.0333","0"
"1175","35.2500","0"
"7100","117.2500","0"
"3367","101.9333","0"
"11325","444.3000","0"
"3698","1650.9333","0"
"9746","317.7167","0"
"2274","368.7833","0"
"2303","19.0833","0"
"134788","55.1000","0"
"3712","47.8500","0"
"18692","243.1000","0"
"19741","0.4167","0"
"9598","457.3833","0"
"22161","0.0667","0"
"3495","0.0833","0"
"9387","13.4333","0"
"2229","574.5667","0"
"7334","153.0000","0"
"10002","62.3167","0"
"8183","40.3167","0"
"10393","709.2667","0"
"26949","3.2000","0"
"3016","24.1667","0"
"4837","408.7500","0"
"9952","23.7333","0"
"6643","541.9833","0"
"25211","765.0333","0"
"7034","467.0333","0"
"1175","35.2500","0"
"8425","16.0833","0"
"7100","117.2500","0"
"7246","379.2500","0"
"6408","100.1167","0"
"3367","101.9333","0"
"12868","12.2167","0"
"11325","444.3000","0"
"3698","1650.9333","0"
"9746","317.7167","0"
"8059","4.3333","0"
"1977","994.5500","0"
"11813","0.4500","0"
"2303","19.0833","0"
"6864","6.0167","0"
"4969","5.1833","0"
"24006","792.2000","0"
"2058","0.4167","0"
"3712","47.8500","0"
"18692","243.1000","0"
"19741","0.4167","0"
"16725","787.1833","0"
"9598","457.3833","0"
"5683","6.5667","0"
"22161","0.0667","0"
"3148","21.2667","0"
"3495","0.0833","0"
"22533","529.5333","0"
"2229","574.5667","0"
"1571","77.6000","0"
"7334","153.0000","0"
"10002","62.3167","0"
"13132","451.0500","0"
"8183","40.3167","0"
"10393","709.2667","0"
"3016","24.1667","0"
"6643","541.9833","0"
"7034","467.0333","0"
"1067","0.2667","0"
"1175","35.2500","0"
"1353","397.3500","0"
"8425","16.0833","0"
"5427","41.4833","0"
"6408","100.1167","0"
"7246","379.2500","0"
"7100","117.2500","0"
"3367","101.9333","0"
"12868","12.2167","0"
"11325","444.3000","0"
"3698","1650.9333","0"
"9746","317.7167","0"
"8059","4.3333","0"
"900","283.3167","0"
"8937","42.8167","0"
"1977","994.5500","0"
"8686","0.2167","0"
"2303","19.0833","0"
"4969","5.1833","0"
"24006","792.2000","0"
"1896","1058.6333","0"
"3712","47.8500","0"
"18692","243.1000","0"
"2058","0.4167","0"
"19741","0.4167","0"
"16725","787.1833","0"
"5683","6.5667","0"
"22161","0.0667","0"
"9598","457.3833","0"
"3148","21.2667","0"
"3495","0.0833","0"
"3146","0.1833","0"
"22533","529.5333","0"
"1571","77.6000","0"
"2229","574.5667","0"
"10002","62.3167","0"
"13132","451.0500","0"
"8183","40.3167","0"
"10393","709.2667","0"
"3016","24.1667","0"
"6643","541.9833","0"
"5591","6.3500","0"
"7034","467.0333","0"
"2918","601.2167","0"
"1175","35.2500","0"
"1353","397.3500","0"
"12701","0.1000","0"
"5427","41.4833","0"
"8425","16.0833","0"
"7100","117.2500","0"
"6408","100.1167","0"
"7246","379.2500","0"
"1215","1542.7167","0"
"2815","310.5667","0"
"2764","36.5500","0"
"3367","101.9333","0"
"11325","444.3000","0"
"3698","1650.9333","0"
"9746","317.7167","0"
"900","283.3167","0"
"8059","4.3333","0"
"8937","42.8167","0"
"1357","142.7167","0"
"1977","994.5500","0"
"8686","0.2167","0"
"2303","19.0833","0"
"4969","5.1833","0"
"24006","792.2000","0"
"1896","1058.6333","0"
"16991","1490.5167","0"
"3712","47.8500","0"
"19741","0.4167","0"
"5683","6.5667","0"
"9598","457.3833","0"
"3148","21.2667","0"
"863","624.9333","0"
"1571","77.6000","0"
"2229","574.5667","0"
"5036","964.1500","0"
"10002","62.3167","0"
"1034","107.7500","0"
"3146","0.1833","0"
"13132","451.0500","0"
"8183","40.3167","0"
"10393","709.2667","0"
"3016","24.1667","0"
"3779","592.3000","0"
"3878","2.0333","0"
"6643","541.9833","0"
"5591","6.3500","0"
"7034","467.0333","0"
"3781","1600.7167","0"
"10608","6.0500","0"
"1175","35.2500","0"
"1353","397.3500","0"
"8425","16.0833","0"
"5427","41.4833","0"
"7100","117.2500","0"
"2918","601.2167","0"
"1215","1542.7167","0"
"6408","100.1167","0"
"7246","379.2500","0"
"916","339.0667","0"
"2815","310.5667","0"
"1598","65.7000","0"
"2764","36.5500","0"
"3367","101.9333","0"
"11325","444.3000","0"
"2550","9.6167","0"
"9746","317.7167","0"
"900","283.3167","0"
"1357","142.7167","0"
"8059","4.3333","0"
"8937","42.8167","0"
"14629","121.7333","0"
"6817","13.5000","0"
"14735","387.7000","0"
"10218","16.6500","0"
"2303","19.0833","0"
"4969","5.1833","0"
"24006","792.2000","0"
"5734","315.6333","0"
"3466","251.7000","0"
"16991","1490.5167","0"
"10902","0.2333","0"
"3712","47.8500","0"
"3558","155.6833","0"
"4568","20.7167","0"
"9598","457.3833","0"
"3148","21.2667","0"
"863","624.9333","0"
"13566","12.8667","0"
"13586","1.0500","0"
"999","117.9167","0"
"2229","574.5667","0"
"10002","62.3167","0"
"5036","964.1500","0"
"11082","6.8500","0"
"3146","0.1833","0"
"13132","451.0500","0"
"8183","40.3167","0"
"10393","709.2667","0"
"1034","107.7500","0"
"3779","592.3000","0"
"4707","1308.0500","0"
"3878","2.0333","0"
"6643","541.9833","0"
"5591","6.3500","0"
"7034","467.0333","0"
"3781","1600.7167","0"
"5791","0.4167","0"
"1284","586.4833","0"
"10608","6.0500","0"
"1175","35.2500","0"
"1353","397.3500","0"
"8425","16.0833","0"
"5427","41.4833","0"
"7100","117.2500","0"
"916","339.0667","0"
"1215","1542.7167","0"
"7246","379.2500","0"
"12385","139.6833","0"
"6408","100.1167","0"
"2918","601.2167","0"
"2815","310.5667","0"
"2764","36.5500","0"
"1598","65.7000","0"
"3367","101.9333","0"
"908","2278.0167","0"
"11325","444.3000","0"
"2550","9.6167","0"
"9746","317.7167","0"
"6997","164.4833","0"
"900","283.3167","0"
"1357","142.7167","0"
"8059","4.3333","0"
"6817","13.5000","0"
"14629","121.7333","0"
"10218","16.6500","0"
"5955","111.0333","0"
"4969","5.1833","0"
"2303","19.0833","0"
"24006","792.2000","0"
"10902","0.2333","0"
"16991","1490.5167","0"
"5734","315.6333","0"
"3712","47.8500","0"
"3558","155.6833","0"
"2866","1630.5833","0"
"4568","20.7167","0"
"8855","2046.0333","0"
"9598","457.3833","0"
"863","624.9333","0"
"3148","21.2667","0"
"1426","165.5833","0"
"13566","12.8667","0"
"999","117.9167","0"
"2229","574.5667","0"
"4869","50.5833","0"
"1034","107.7500","0"
"10002","62.3167","0"
"5036","964.1500","0"
"11082","6.8500","0"
"8183","40.3167","0"
"10393","709.2667","0"
"2364","397.4333","0"
"2954","316.0000","0"
"3779","592.3000","0"
"3878","2.0333","0"
"6643","541.9833","0"
"4707","1308.0500","0"
"5591","6.3500","0"
"7034","467.0333","0"
"3781","1600.7167","0"
"6599","33.6667","0"
"2055","53.4667","0"
"767","0.0500","0"
"1284","586.4833","0"
"5791","0.4167","0"
"10608","6.0500","0"
"1175","35.2500","0"
"1353","397.3500","0"
"5427","41.4833","0"
"3864","469.2333","0"
"3980","12.1500","0"
"7100","117.2500","0"
"1215","1542.7167","0"
"6408","100.1167","0"
"2918","601.2167","0"
"2815","310.5667","0"
"12385","139.6833","0"
"916","339.0667","0"
"1598","65.7000","0"
"3367","101.9333","0"
"9746","317.7167","0"
"2764","36.5500","0"
"6997","164.4833","0"
"1357","142.7167","0"
"900","283.3167","0"
"8059","4.3333","0"
"2930","265.8000","0"
"6239","48.4833","0"
"14629","121.7333","0"
"6817","13.5000","0"
"6982","55.4500","0"
"10218","16.6500","0"
"9336","5.4667","0"
"830","0.3500","0"
"5955","111.0333","0"
"2303","19.0833","0"
"911","878.0667","0"
"9429","1638.5167","0"
"24006","792.2000","0"
"6530","604.6333","0"
"16991","1490.5167","0"
"5734","315.6333","0"
"3712","47.8500","0"
"7122","126.5000","0"
"1638","706.9000","0"
"3558","155.6833","0"
"9107","309.7000","0"
"2866","1630.5833","0"
"4568","20.7167","0"
"9031","1.5500","0"
"9598","457.3833","0"
"8964","20.7000","0"
"8924","569.0833","0"
"8937","42.8167","0"
"863","624.9333","0"
"3148","21.2667","0"
"1057","1075.1333","0"
"8855","2046.0333","0"
"8797","33.9833","0"
"13566","12.8667","0"
"999","117.9167","0"
"2229","574.5667","0"
"4869","50.5833","0"
"5036","964.1500","0"
"1034","107.7500","0"
"10002","62.3167","0"
"2501","145.0500","0"
"4698","6.4667","0"
"5321","888.5000","0"
"8183","40.3167","0"
"10393","709.2667","0"
"2364","397.4333","0"
"11082","6.8500","0"
"6741","32.9667","0"
"3779","592.3000","0"
"2954","316.0000","0"
"8544","65.8000","0"
"5591","6.3500","0"
"6643","541.9833","0"
"7503","44.8833","0"
"3878","2.0333","0"
"2318","3.5833","0"
"1732","319.3333","0"
"8641","24.1500","0"
"1606","5.5833","0"
"5687","48.3000","0"
"2546","95.8667","0"
"1713","86.8333","0"
"6997","164.4833","0"
"2055","53.4667","0"
"3781","1600.7167","0"
"7034","467.0333","0"
"767","0.0500","0"
"6599","33.6667","0"
"5791","0.4167","0"
"10608","6.0500","0"
"1353","397.3500","0"
"1175","35.2500","0"
"1347","29.9333","0"
"5427","41.4833","0"
"3864","469.2333","0"
"2918","601.2167","0"
"7100","117.2500","0"
"6408","100.1167","0"
"12385","139.6833","0"
"2815","310.5667","0"
"1215","1542.7167","0"
"916","339.0667","0"
"1045","82.2500","0"
"2764","36.5500","0"
"3367","101.9333","0"
"1598","65.7000","0"
"1357","142.7167","0"
"8059","4.3333","0"
"6239","48.4833","0"
"2930","265.8000","0"
"900","283.3167","0"
"6817","13.5000","0"
"14629","121.7333","0"
"2093","496.1167","0"
"10218","16.6500","0"
"5955","111.0333","0"
"1841","23.6500","0"
"830","0.3500","0"
"24006","792.2000","0"
"2303","19.0833","0"
"16991","1490.5167","0"
"6739","2509.4000","0"
"3712","47.8500","0"
"3558","155.6833","0"
"2866","1630.5833","0"
"3379","0.3500","0"
"5971","53.9333","0"
"9598","457.3833","0"
"5382","569.2667","0"
"863","624.9333","0"
"3148","21.2667","0"
"13566","12.8667","0"
"999","117.9167","0"
"4869","50.5833","0"
"2229","574.5667","0"
"10002","62.3167","0"
"2501","145.0500","0"
"10393","709.2667","0"
"2364","397.4333","0"
"8183","40.3167","0"
"11082","6.8500","0"
"2954","316.0000","0"
"3779","592.3000","0"
"1732","319.3333","0"
"3878","2.0333","0"
"5591","6.3500","0"
"6643","541.9833","0"
"2078","10.1333","0"
"6488","1468.6167","0"
"4939","346.8667","0"
"5502","244.8333","0"
"7034","467.0333","0"
"767","0.0500","0"
"6599","33.6667","0"
"3781","1600.7167","0"
"5791","0.4167","0"
"10608","6.0500","0"
"4582","24.7500","0"
"1347","29.9333","0"
"1175","35.2500","0"
"1353","397.3500","0"
"5392","12.3167","0"
"5427","41.4833","0"
"3864","469.2333","0"
"4613","130.8333","0"
"916","339.0667","0"
"7100","117.2500","0"
"1215","1542.7167","0"
"6408","100.1167","0"
"4958","1449.2333","0"
"4751","0.2500","0"
"12385","139.6833","0"
"1500","821.4000","0"
"2764","36.5500","0"
"3367","101.9333","0"
"1598","65.7000","0"
"1253","0.1500","0"
"4537","169.5833","0"
"4972","48.2167","0"
"4739","768.9667","0"
"6239","48.4833","0"
"2930","265.8000","0"
"8059","4.3333","0"
"2170","3.3000","0"
"900","283.3167","0"
"2093","496.1167","0"
"14629","121.7333","0"
"6817","13.5000","0"
"3468","672.3000","0"
"10218","16.6500","0"
"2692","94.7500","0"
"5955","111.0333","0"
"830","0.3500","0"
"1841","23.6500","0"
"2303","19.0833","0"
"618","546.3500","0"
"3908","13.3167","0"
"3797","306.8167","0"
"24006","792.2000","0"
"16991","1490.5167","0"
"6739","2509.4000","0"
"3728","893.7500","0"
"3305","308.4000","0"
"5203","227.0500","0"
"3712","47.8500","0"
"3641","192.5500","0"
"3558","155.6833","0"
"2866","1630.5833","0"
"5974","1017.6333","0"
"4132","502.3667","0"
"3379","0.3500","0"
"3182","0.1333","0"
"9598","457.3833","0"
"2657","28.1667","0"
"863","624.9333","0"
"3148","21.2667","0"
"2973","68.6833","0"
"1917","30.4667","0"
"2339","182.2667","0"
"999","117.9167","0"
"13566","12.8667","0"
"1902","133.8333","0"
"2229","574.5667","0"
"4869","50.5833","0"
"10002","62.3167","0"
"2501","145.0500","0"
"1336","9.6500","0"
"2463","6.9833","0"
"10393","709.2667","0"
"11082","6.8500","0"
"8183","40.3167","0"
"2954","316.0000","0"
"3779","592.3000","0"
"1732","319.3333","0"
"2078","10.1333","0"
"3878","2.0333","0"
"2364","397.4333","0"
"6488","1468.6167","0"
"6643","541.9833","0"
"5502","244.8333","0"
"4939","346.8667","0"
"5971","53.9333","0"
"6599","33.6667","0"
"7034","467.0333","0"
"3781","1600.7167","0"
"767","0.0500","0"
"2149","604.1833","0"
"5791","0.4167","0"
"10608","6.0500","0"
"4582","24.7500","0"
"804","514.0667","0"
"1773","415.4833","0"
"1175","35.2500","0"
"1353","397.3500","0"
"1347","29.9333","0"
"5392","12.3167","0"
"5427","41.4833","0"
"4613","130.8333","0"
"1959","259.4667","0"
"1292","33.9333","0"
"7100","117.2500","0"
"6408","100.1167","0"
"1238","50.8000","0"
"1215","1542.7167","0"
"4751","0.2500","0"
"1500","821.4000","0"
"4958","1449.2333","0"
"12385","139.6833","0"
"1063","1867.3333","0"
"1151","122.3500","0"
"985","57.7833","0"
"1253","0.1500","0"
"2764","36.5500","0"
"1598","65.7000","0"
"3367","101.9333","0"
"4537","169.5833","0"
"792","3391.7333","0"
"810","190.1667","0"
"916","339.0667","0"
"4972","48.2167","0"
"3860","266.4500","0"
"4837","408.7500","0"
"7334","153.0000","0"
"3698","1650.9333","0"
"3146","0.1833","0"
"19741","0.4167","0"
"19741","0.4167","0"
"8425","16.0833","0"
"908","2278.0167","0"
"13586","1.0500","0"
"4969","5.1833","0"
"7122","126.5000","0"
"1045","82.2500","0"
"2918","601.2167","0"
"1034","107.7500","0"
"4514","306.1500","0"
"3980","12.1500","0"
